Index,Question,Q_Disease,Q_Medical_Test,Q_Medication,Q_Symptom,Answer,A_Disease,A_Medical_Test,A_Medication,A_Symptom
581,"Doctor, I fell down yesterday and hurt my face. Now, I feel severe pain and I am unable to open my mouth properly.",33.33333333333333,0.0,0.0,66.66666666666666,"It sounds like you might have a fracture of the facial bones. In order to diagnose it, we need to conduct a radiographic imaging procedure to determine the extent of the damage. Depending on the severity, we might need to perform an X-ray computed tomography (Scan ct), a Plain x-ray (X ray), or a CAT scan of head (Head ct). We will also need to provide intravenous fluid replacement, suture your wounds and provide wound care management to ensure proper healing.",12.5,87.5,0.0,0.0
4212,"Hi doctor, I've been experiencing vomiting lately. ",0.0,0.0,0.0,100.0,"Have you noticed any swellings in your lymph nodes?Patient Yes, actually now that you mention it, my lymph nodes feel tender and slightly swollen.",0.0,0.0,0.0,100.0
1950,"Doctor, I have noticed a lump on my hip and am experiencing headaches and some depressive symptoms. Do you know what could be causing these?",0.0,0.0,0.0,100.0,"Yes, it sounds like you may be experiencing symptoms of normal pressure hydrocephalus. Have you noticed any difficulty with walking, balance, or urinary incontinence?",25.0,0.0,0.0,75.0
2282,"Doctor, I have been experiencing a lot of pain in my shoulder.",0.0,0.0,0.0,100.0,"Based on your symptoms, it appears that you have suffered an injury to your trunk causing shoulder pain.",50.0,0.0,0.0,50.0
3977,"Doctor, I'm experiencing a loss of sensation in my feet. What could be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it appears that you may be suffering from neuropathy due to drugs. Have you recently been taking any medication for an extended period of time?",33.33333333333333,0.0,33.33333333333333,33.33333333333333
1756,"Doctor, I have been experiencing upper abdominal pain and sharp chest pain. I am also pregnant and I feel pain sometimes during my pregnancy. ",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you might have sustained an injury to your abdomen. We will need to run some tests to determine the extent of the injury and its impact on your pregnancy.",50.0,0.0,0.0,50.0
1084,"Hi doctor, I've been experiencing some issues with my pituitary gland. I think I might have a pituitary disorder.",100.0,0.0,0.0,0.0,"Based on your diagnosis, I recommend you take Thyroxine (Synthroid), Somatropin, Testosterone, Cabergoline, Hydrocortisone, Desmopressin, Hydrocortisone Topical, Bromocriptine, Estradiol, Verapamil (Univer), and Imipramine to address the different symptoms caused by the disorder.",0.0,0.0,100.0,0.0
4678,"Hi doctor, I have been experiencing unpredictable menstruation, along with pain and soreness in my breasts and painful menstruation. What could be the cause of this?",0.0,0.0,0.0,100.0,It seems like you may be experiencing idiopathic infrequent menstruation.,0.0,0.0,0.0,100.0
4721,"Doctor, I have been experiencing skin pain, acne, itching and there's a new skin growth. I also found a lump on my breast.",0.0,20.0,0.0,80.0,"Based on your symptoms, you may have a condition called hypertrophic scar.",0.0,100.0,0.0,0.0
3873,"Doctor, I've been experiencing vaginal dryness, sweating, and weight gain. What could be causing this?",0.0,0.0,0.0,100.0,No answer output.,0.0,0.0,0.0,100.0
1991,"Doctor, I have been experiencing disturbance of memory, vomiting, and headache lately, what could be the reason for this? ",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have an intracranial hemorrhage, which is bleeding inside the skull caused by a ruptured blood vessel. I suggest we run some tests to confirm the diagnosis and start treatment as soon as possible.",40.0,40.0,0.0,20.0
3875,"Doctor, I have a decreased appetite, frontal headache, upper abdominal pain, and cough. What could it be?",0.0,0.0,0.0,100.0,"Based on your symptoms, it's possible that you have a primary immunodeficiency. I will need to run some tests to confirm the diagnosis.",0.0,50.0,50.0,0.0
3335,"Doctor, I have been experiencing an irregular heartbeat. Sometimes it feels like it skips a beat or adds an extra beat. What could be the cause of this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may have premature atrial contractions, also known as PACs. This is when the heart's upper chambers contract earlier than they should, which can cause an irregular heartbeat.",50.0,0.0,0.0,50.0
1560,"Hi doctor, I have recently been diagnosed with spondylolisthesis. Can you suggest any medications that could help alleviate the pain?",33.33333333333333,0.0,33.33333333333333,33.33333333333333,"Yes, I can prescribe some medications to help with your condition. I recommend taking Diclofenac or Piroxicam to alleviate the pain and inflammation. Cortisone may also be used in extreme cases. Additionally, Levocabastine Ophthalmic can help with any eye-related symptoms you may have. Dehydrocholic Acid can improve the digestion of fats that can be difficult to digest due to Spondylolisthesis. Bioflavonoids (P-1000) can also be used to control inflammation. Magnesium Gluconate (Almora) is effective in reducing pain and is also important for skeletal health. Pamidronate can restore bone mass and inhibit bone resorption. Scopolamine can be used to alleviate pain and nausea.",0.0,0.0,100.0,0.0
773,"Doctor, I think I may have accidentally ingested too many opioids. I'm feeling very nauseous and dizzy. ",33.33333333333333,0.0,0.0,66.66666666666666,"I'm sorry to hear that. Based on your symptoms and your history of opioid use, I recommend we run some medical tests such as a complete blood count (CBC), kidney function tests (KFTs), and a urinalysis. We will also need to administer intravenous fluid replacement and perform an electrocardiogram (ECG) to assess your heart function. In addition, it would be helpful to do a radiographic imaging procedure, just to make sure there are no further complications. Patient Okay, that sounds good. Let's get started with those tests right away.",0.0,100.0,0.0,0.0
795,"Doctor, I have a cellulitis or abscess in my mouth. What medications do I need?",50.0,0.0,0.0,50.0,"You'll need to take Clindamycin and Penicillin to treat the bacterial infection. We'll also give you Dexamethasone Topical Product to reduce inflammation, and Chlorhexidine Topical to reduce the bacteria in your mouth. Additionally, we'll give you an antibiotic cream, Retapamulin Topical to apply locally.",0.0,0.0,100.0,0.0
5399,"Doctor, I have these weird symptoms on my skin like swelling, warts and a lesion. Can you tell me what could it be?",0.0,0.0,0.0,100.0,"It seems like you are suffering from Eczema, a skin condition that causes skin swelling, warts and different types of skin lesions.",0.0,0.0,0.0,100.0
3532,"Doctor, my lips are very dry, and I have a mouth ulcer that is causing bleeding in my mouth, can you prescribe any medication for it?",0.0,0.0,25.0,75.0,"Based on your symptoms, it seems like you have an open wound of the lip. I will prescribe a topical antibiotic ointment for you to apply to the affected area. You should also avoid touching or picking at the wound to prevent further irritation.",25.0,25.0,25.0,25.0
2903,"Doctor, I have a sore on my lip and my skin around it feels itchy and swollen, what could it be?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems likely that you have a cold sore.",0.0,0.0,0.0,100.0
3470,"Doctor, I have been experiencing some symptoms in my hand recently. The skin on my arm and hand looks infected, my hand and finger are swelling, and my bones are painful.",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you might be suffering from Trigger Finger, also known as a finger disorder.",50.0,0.0,0.0,50.0
3368,"Doctor, I have been experiencing diminished hearing, weakness, and disturbance of memory lately, what is wrong with me?",0.0,0.0,0.0,100.0,You might have a meningioma. It's a type of brain tumor that develops in the protective tissue surrounding the brain and spinal cord. I suggest we run some tests to confirm the diagnosis.,0.0,66.66666666666666,0.0,33.33333333333333
3826,"Doctor, I have this weird sensation in my eye and it feels like there's something in there. My eyelid is also moving abnormally and my eye is really itchy. ",0.0,0.0,0.0,100.0,It sounds like you may have a foreign body in your eye. Have you been exposed to any particles or dust recently that may have entered your eye?,0.0,0.0,0.0,100.0
444,"Doctor, I think I might have hydatidiform mole. What tests should I take to be sure about it?",0.0,50.0,0.0,50.0,"We will need to conduct a few tests to confirm your suspicion. I suggest we start with a blood test and a CBC to check for any abnormalities in your blood. We will also need to perform radiographic imaging procedures to evaluate your reproductive organs. Additionally, a standard pregnancy test, urinalysis, and a pelvis exam will be required. Finally, we will need to measure your glucose level to ensure that there are no complications stemming from high glucose levels.",0.0,100.0,0.0,0.0
5354,"Doctor, I have this problem where I wet my bed at night, and I also have to go to the bathroom very often during the day. On top of that, my feet and ankles are swollen. What could be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may be suffering from bladder obstruction. This condition can cause urine to leak out during the night, as well as cause frequent urges to urinate during the day. The peripheral edema you're experiencing is also a common side effect of this condition. We'll need to run some tests to confirm the diagnosis and determine the best course of treatment.",0.0,33.33333333333333,0.0,66.66666666666666
5294,"Doctor, I've been feeling really sick lately. I've been vomiting, feeling weak, and ache all over. I also have a lot of leg pain. Do you have any idea what it could be?",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you might be experiencing rhabdomyolysis. It's a condition where muscle fibers break down and release a protein into your bloodstream, which can cause nausea, weakness, and muscle pain. Let's get some blood tests done to confirm the diagnosis.",0.0,16.666666666666664,16.666666666666664,66.66666666666666
